eez,key,scientific,entity_id
554,"Batoids, skates, rays, sawfishes",Batoidea,300063
554,Yellowfin tuna,Thunnus albacares,600143
554,Pacific sardine,Sardinops sagax,601477
554,Others,,
554,Orange perch,Lepidoperca pulchella,614354
554,Trumpeters,Latridae,400356
554,Porbeagle,Lamna nasus,600088
554,Giant boarfish,Paristiopterus labiosus,612354
554,Bigeye tuna,Thunnus obesus,600146
554,"Lobsters, crabs, shrimps, krill",Malacostraca,290022
554,Cod icefishes,Nototheniidae,400382
554,New Zealand blue cod,Parapercis colias,600464
554,Oreos,Oreosomatidae,400250
554,Arrow squids,Ommastrephidae,490004
554,Oceanic whitetip shark,Carcharhinus longimanus,600875
554,"Cods, haddocks",Gadidae,400183
554,Sandpaper fish,Paratrachichthys trailli,612005
554,Cods,Gadiformes,300044
554,Shortfin mako,Isurus oxyrinchus,600752
554,Spiky oreo,Neocyttus rhomboidalis,609146
554,Grenadier cod,Tripterophycis gilchristi,602023
554,Lefteye flounders,Bothidae,400439
554,"Jacks, pompanos",Carangidae,400314
554,Blue shark,Prionace glauca,600898
554,Swordfish,Xiphias gladius,600226
554,White warehou,Seriolella caerulea,612919
554,Sea mussels,Mytilidae,490054
554,Indo-Pacific blue marlin,Makaira mazara,600218
554,Orange roughy,Hoplostethus atlanticus,600334
554,Frostfishes,Benthodesmus,504140
554,Houndsharks,Triakidae,400488
554,Blue marlins,Makaira,500538
554,Pomfrets,Bramidae,400319
554,Leafscale gulper shark,Centrophorus squamosus,600653
554,Indo-Pacific venus clams,Paphia,590139
554,New Zealand dory,Cyttus novaezealandiae,614575
554,Hammerhead sharks,Sphyrna,500693
554,Australian salmon,Arripis trutta,605048
554,"Warehous, butterfishes",Seriolella,502004
554,Deepwater cardinalfishes,Epigonus,500716
554,"Snipefishes, shrimpfishes",Centriscidae,400595
554,Pacific cupped oyster,Crassostrea gigas,690283
554,Silver gemfish,Rexea solandri,608490
554,Southern hake,Merluccius australis,600322
554,Common mora,Mora moro,601734
554,Amberjacks,Seriola,500928
554,Sea snails,Gastropoda,290006
554,Smooth oreo dory,Pseudocyttus maculatus,607151
554,Rubyfish,Plagiogeneion rubiginosum,612288
554,Alfonsinos,Beryx,501129
554,Pipi wedge clam,Paphies australis,690688
554,Rudderfish,Centrolophus niger,600249
554,"Crabs, lobsters, shrimps",Decapoda,390013
554,Draughtsboard shark,Cephaloscyllium isabellum,600797
554,Cat/swellsharks,Scyliorhinidae,400010
554,"Sea urchins, sea hedgehogs",Echinoidea,290011
554,John dory,Zeus faber,601370
554,Thresher,Alopias vulpinus,602535
554,Black cardinal fish,Epigonus telescopus,602508
554,Blue antimora,Antimora rostrata,602005
554,Pink cusk-eel,Genypterus blacodes,600482
554,Ocean sunfish,Mola mola,601732
554,Pacific bluefin tuna,Thunnus orientalis,614290
554,Abalones,Haliotis,590046
554,Hapuka,Polyprion oxygeneios,600350
554,Tope shark,Galeorhinus galeus,604642
554,New Zealand scallop,Pecten novaezelandiae,690259
554,Bullet and frigate tunas,Auxis,501163
554,Shortbill spearfish,Tetrapturus angustirostris,603915
554,Thorntooth grenadier,Lepidorhynchus denticulatus,608483
554,Greenback horse mackerel,Trachurus declivis,600372
554,"Hammer, bonnet, scoophead sharks",Sphyrnidae,400012
554,Capro dory,Capromimus abbreviatus,649232
555,"Clams, seasnails, squids, octopuses",Mollusca,190195
555,Blue shark,Prionace glauca,600898
555,Black marlin,Istiompax indica,600217
555,Galapagos shark,Carcharhinus galapagensis,600870
555,Thresher sharks,Alopias,500639
555,Snake mackerels,Gempylidae,400414
555,Stingrays,Rajidae,400019
555,Long snouted lancetfish,Alepisaurus ferox,600099
555,Abalones,Haliotis,590046
555,Parore,Girella tricuspidata,608173
555,Medusafishes,Centrolophidae,400421
555,Striped marlin,Kajikia audax,600223
555,"Basses, groupers, hinds",Serranidae,400289
555,Albacore,Thunnus alalunga,600142
555,"Grenadiers, rattails",Macrouridae,400185
555,Mako sharks,Isurus,500638
555,Common mora,Mora moro,601734
555,Alfonsino,Beryx decadactylus,601319
555,"Herrings, sardines, menhadens",Clupeidae,400043
555,Pelagic armorhead,Pseudopentaceros richardsoni,603611
555,Common dolphinfish,Coryphaena hippurus,600006
555,Oilfish,Ruvettus pretiosus,601044
555,Splendid alfonsino,Beryx splendens,601320
555,Australian salmon,Arripis trutta,605048
555,Swordfish,Xiphias gladius,600226
555,Blue grenadier,Macruronus novaezelandiae,601825
555,Thresher,Alopias vulpinus,602535
555,Flathead grey mullet,Mugil cephalus,600785
555,"Porgies, seabreams",Sparidae,400330
555,"Sea urchins, sea hedgehogs",Echinoidea,290011
555,Hammerhead sharks,Sphyrna,500693
555,Amberjacks,Seriola,500928
555,"Jacks, horse mackerels",Trachurus,500661
555,Skipjack tuna,Katsuwonus pelamis,600107
555,Squids,Teuthida,390002
555,Silver gemfish,Rexea solandri,608490
555,Skates and rays,Rajiformes,300014
555,Yellowfin tuna,Thunnus albacares,600143
555,"Bramble, sleeper, dogfish sharks",Squaliformes,300009
555,Spiky oreo,Neocyttus rhomboidalis,609146
555,Wellington flying squid,Nototodarus sloanii,690430
555,Opah,Lampris guttatus,601072
555,Smooth oreo dory,Pseudocyttus maculatus,607151
555,Copper shark,Carcharhinus brachyurus,600864
555,Billfishes,Istiophoridae,400419
555,Porbeagle,Lamna nasus,600088
555,Rubyfish,Plagiogeneion rubiginosum,612288
555,Rudderfish,Centrolophus niger,600249
555,Ground sharks,Carcharhiniformes,300008
555,Atlantic pomfret,Brama brama,600391
555,Mirror dory,Zenopsis nebulosa,603255
555,Giant boarfish,Paristiopterus labiosus,612354
555,Bigeye tuna,Thunnus obesus,600146
555,Others,,
555,"Sharks, rays, skates",Elasmobranchii,200004
555,"Batoids, skates, rays, sawfishes",Batoidea,300063
555,"Mackerels, tunas, bonitos",Scombridae,400416
555,Silver seabream,Pagrus auratus,606426
555,Yellowtail amberjack,Seriola lalandi,600382
555,Perch-likes,Perciformes,300060
555,White trevally,Pseudocaranx dentex,601002
555,Ocean sunfish,Mola mola,601732
555,Pacific bluefin tuna,Thunnus orientalis,614290
555,Oceanic whitetip shark,Carcharhinus longimanus,600875
555,Escolar,Lepidocybium flavobrunneum,601042
555,Southern bluefin tuna,Thunnus maccoyii,600145
555,Clams,Bivalvia,290004
555,Cods,Gadiformes,300044
555,Shortfin mako,Isurus oxyrinchus,600752
555,Flatfishes,Pleuronectiformes,300061
555,Redfish,Centroberyx affinis,614129
555,"Barracudas, sennets",Sphyraena,500372
555,Snoek,Thyrsites atun,600489
555,Greenback horse mackerel,Trachurus declivis,600372
44,"Jacks, pompanos",Carangidae,400314
44,Yellowtail snapper,Ocyurus chrysurus,600188
44,Wahoo,Acanthocybium solandri,600089
44,"Bramble, sleeper, dogfish sharks",Squaliformes,300009
44,Blue marlin,Makaira nigricans,600216
44,Schoolmaster snapper,Lutjanus apodus,601404
44,Atlantic thread herring,Opisthonema oglinum,601486
44,Atlantic sailfish,Istiophorus albicans,600078
44,Grey snapper,Lutjanus griseus,600266
44,Great barracuda,Sphyraena barracuda,601235
44,Others,,
44,Escolar,Lepidocybium flavobrunneum,601042
44,Red grouper,Epinephelus morio,600017
44,Porgies,Calamus,501551
44,Atlantic bonito,Sarda sarda,600115
44,Blue shark,Prionace glauca,600898
44,Albacore,Thunnus alalunga,600142
44,Ballyhoo halfbeak,Hemiramphus brasiliensis,601059
44,Rock hind,Epinephelus adscensionis,600014
44,Triggerfishes,Balistidae,400445
44,Atlantic white marlin,Kajikia albida,600219
44,"Octopuses, argonauts",Octopoda,390007
44,Jacks,Caranx,500467
44,Lane snapper,Lutjanus synagris,600181
44,Flatfishes,Pleuronectiformes,300061
44,Pink conch,Lobatus gigas,690304
44,Swordfish,Xiphias gladius,600226
44,Cero,Scomberomorus regalis,600134
44,Bluestriped grunt,Haemulon sciurus,601141
44,Caribbean spiny lobster,Panulirus argus,690071
44,Silk snapper,Lutjanus vivanus,600185
44,Cuskeels,Ophidiidae,400186
44,"Porgies, seabreams",Sparidae,400330
44,Longbill spearfish,Tetrapturus pfluegeri,600220
44,Skipjack tuna,Katsuwonus pelamis,600107
44,"Seabasses, hinds",Epinephelus,500366
44,Squids,Teuthida,390002
44,Snappers,Lutjanidae,400323
44,Mutton snapper,Lutjanus analis,601403
44,Shortfin mako,Isurus oxyrinchus,600752
44,Yellowfin tuna,Thunnus albacares,600143
44,Yellowfin grouper,Mycteroperca venenosa,601216
44,"Herrings, shads, anchovies",Clupeiformes,300028
44,Grunts,Haemulon,501143
44,Common dolphinfish,Coryphaena hippurus,600006
44,Billfishes,Istiophoridae,400419
44,Spanish mackerels,Scomberomorus,500487
44,"Squids, cuttlefishes, octopuses",Cephalopoda,290002
44,Hogfish,Lachnolaimus maximus,601071
44,"Grunts, sweetlips, bonnetmouths",Haemulidae,400327
44,"Mojarras, silverbellies",Gerreidae,400326
44,Nassau grouper,Epinephelus striatus,600018
44,Bigeye tuna,Thunnus obesus,600146
44,"Sharks, rays, skates",Elasmobranchii,200004
44,Jolthead porgy,Calamus bajonado,601221
44,"Mackerels, tunas, bonitos",Scombridae,400416
44,Black stone crab,Menippe mercenaria,690047
44,Northern red snapper,Lutjanus campechanus,601423
44,Blackfin tuna,Thunnus atlanticus,600144
44,Perch-likes,Perciformes,300060
44,Misty grouper,Hyporthodus mystacinus,601206
44,Greater amberjack,Seriola dumerili,601005
44,Southern red snapper,Lutjanus purpureus,600171
44,Black grouper,Mycteroperca bonaci,601209
44,"Sharks, rays, chimaeras",Chondrichthyes,200538
44,Little tunny,Euthynnus alletteratus,600097
44,Skates and rays,Rajiformes,300014
44,Bigeye scad,Selar crumenophthalmus,600387
44,"Crabs, lobsters, shrimps",Decapoda,390013
44,Atlantic bluefin tuna,Thunnus thynnus,600147
44,King mackerel,Scomberomorus cavalla,600120
44,Round sardinella,Sardinella aurita,601043
690,Silky shark,Carcharhinus falciformis,600868
690,Snake mackerels,Gempylidae,400414
690,Longfin mako,Isurus paucus,600753
690,Albacore,Thunnus alalunga,600142
690,"Alfonsinos, redfishes",Berycidae,400240
690,Bluntnose sixgill shark,Hexanchus griseus,600637
690,Smooth hammerhead,Sphyrna zygaena,600917
690,Indo-Pacific sailfish,Istiophorus platypterus,600077
690,Oilfish,Ruvettus pretiosus,601044
690,Frigate tuna,Auxis thazard,600094
690,Dogtooth tuna,Gymnosarda unicolor,600106
690,"Porgies, seabreams",Sparidae,400330
690,Tiger shark,Galeocerdo cuvier,600886
690,Others,,
690,Lanternfishes,Myctophidae,400167
690,Mackerel scad,Decapterus macarellus,600993
690,Snappers,Lutjanus,500357
690,Bluefish,Pomatomus saltatrix,600364
690,Sharp-nosed sharks,Carcharhinus,500816
690,Blacktip shark,Carcharhinus limbatus,600874
690,Opah,Lampris guttatus,601072
690,Hammerhead sharks,Sphyrna,500693
690,"Sharks, rays, skates",Elasmobranchii,200004
690,Billfishes,Istiophoridae,400419
690,Escolar,Lepidocybium flavobrunneum,601042
690,"Sharks, rays, chimaeras",Chondrichthyes,200538
690,Bonnetmouths,Inermiidae,400479
690,"Lizardfishes, sauries",Synodontidae,400160
690,Silver pomfret,Pampus argenteus,600491
690,Mackerel sharks,Lamniformes,300007
690,Striped marlin,Kajikia audax,600223
690,Spiny lobsters,Palinuridae,490039
690,Spinefoots,Siganus,500240
690,Greater amberjack,Seriola dumerili,601005
690,Flatfishes,Pleuronectiformes,300061
690,"Tunas, bonitos, billfishes",Scombroidea,300036
690,"Jacks, horse mackerels",Trachurus,500661
690,Skipjack tuna,Katsuwonus pelamis,600107
690,Squids,Teuthida,390002
690,Shortfin mako,Isurus oxyrinchus,600752
690,Kawakawa,Euthynnus affinis,600096
690,Medusafishes,Centrolophidae,400421
690,"Basses, groupers, hinds",Serranidae,400289
690,"Mackerels, tunas, bonitos",Scombridae,400416
690,Dolphinfishes,Coryphaena,500116
690,Scalloped spiny lobster,Panulirus homarus,690341
690,Galapagos shark,Carcharhinus galapagensis,600870
690,Black marlin,Istiompax indica,600217
690,Thresher sharks,Alopias,500639
690,Indian mackerel,Rastrelliger kanagurta,600111
690,Giant manta,Manta birostris,602061
690,"Marine crabs, shrimps, lobsters nei",Miscellaneous marine crustaceans,100047
690,Indian mackerels,Rastrelliger,505469
690,Barracudas,Sphyraenidae,400360
690,Common dolphinfish,Coryphaena hippurus,600006
690,Narrowbarred Spanish mackerel,Scomberomorus commerson,600121
690,Swordfish,Xiphias gladius,600226
690,Sandbar shark,Carcharhinus plumbeus,600880
690,"Seabasses, hinds",Epinephelus,500366
690,Yellowfin tuna,Thunnus albacares,600143
690,Tunas,Thunnus,501905
690,Spanish mackerels,Scomberomorus,500487
690,Great hammerhead,Sphyrna mokarran,600914
690,"Octopuses, argonauts",Octopoda,390007
690,Bigeye tuna,Thunnus obesus,600146
690,Common pencil squids,Loliginidae,490010
690,Requiem sharks,Carcharhinidae,400011
690,Oceanic whitetip shark,Carcharhinus longimanus,600875
690,Perch-likes,Perciformes,300060
690,Cods,Gadiformes,300044
690,Skates and rays,Rajiformes,300014
690,Sardinellas,Sardinella,501940
690,Goatfishes,Mullidae,400332
690,Cuttlefishes,Sepiidae,490011
690,"Jacks, pompanos",Carangidae,400314
690,Blue shark,Prionace glauca,600898
690,Wahoo,Acanthocybium solandri,600089
690,Cutlassfishes,Trichiuridae,400415
690,"Emperors, scavengers",Lethrinidae,400328
690,Blue marlins,Makaira,500538
690,"Drums, croakers",Sciaenidae,400331
690,Butterfishes,Stromateidae,400425
690,Pomfrets,Bramidae,400319
690,Mako sharks,Isurus,500638
690,Gulper shark,Centrophorus granulosus,600648
690,Bullet tuna,Auxis rochei,600093
690,Scalloped hammerhead,Sphyrna lewini,600912
690,Amberjacks,Seriola,500928
690,Largehead hairtail,Trichiurus lepturus,601288
690,Copper shark,Carcharhinus brachyurus,600864
690,"Grunts, sweetlips, bonnetmouths",Haemulidae,400327
690,John dory,Zeus faber,601370
690,Thresher,Alopias vulpinus,602535
690,Striped bonito,Sarda orientalis,600114
690,Cobia,Rachycentron canadum,603542
690,Bullet and frigate tunas,Auxis,501163
690,Shortbill spearfish,Tetrapturus angustirostris,603915
690,"Crabs, lobsters, shrimps",Decapoda,390013
690,"Hammer, bonnet, scoophead sharks",Sphyrnidae,400012
48,Green tiger prawn,Penaeus semisulcatus,690163
48,Requiem sharks,Carcharhinidae,400011
48,Pickhandle barracuda,Sphyraena jello,604827
48,Smelt-whitings,Sillago,500891
48,Sweetlips,Plectorhinchus,500476
48,"Porgies, seabreams",Sparidae,400330
48,Others,,
48,Obtuse barracuda,Sphyraena obtusata,604493
48,"Sea catfishes, coblers",Ariidae,400145
48,Snappers,Lutjanus,500357
48,Blackstreaked monocle bream,Scolopsis taeniata,605889
48,"Mojarras, silverbellies",Gerreidae,400326
48,"Sharks, rays, skates",Elasmobranchii,200004
48,Fourlined terapon,Pelates quadrilineatus,607945
48,Pink ear emperor,Lethrinus lentjan,601863
48,Common silverbiddy,Gerres oyena,605996
48,Bonnetmouths,Inermiidae,400479
48,Flathead lobster,Thenus orientalis,690681
48,"Lizardfishes, sauries",Synodontidae,400160
48,Silver pomfret,Pampus argenteus,600491
48,Goldsilk seabream,Acanthopagrus berda,605526
48,Parrotfishes,Scaridae,400364
48,Spiny lobsters,Palinuridae,490039
48,"Sharks, rays, chimaeras",Chondrichthyes,200538
48,Flatfishes,Pleuronectiformes,300061
48,Tigertoothed croaker,Otolithes ruber,604824
48,"Jacks, horse mackerels",Trachurus,500661
48,Squids,Teuthida,390002
48,Kawakawa,Euthynnus affinis,600096
48,Leopard flounder,Bothus pantherinus,601321
48,Medusafishes,Centrolophidae,400421
48,Blackbanded trevally,Seriolina nigrofasciata,601962
48,Flat needlefish,Ablennes hians,600972
48,"Mackerels, tunas, bonitos",Scombridae,400416
48,Santer seabream,Cheimerius nufar,600444
48,Perch-likes,Perciformes,300060
48,Bigeye scad,Selar crumenophthalmus,600387
48,True jellyfishes,Scyphozoa,290013
48,"Clams, seasnails, squids, octopuses",Mollusca,190195
48,Yellowbar angelfish,Pomacanthus maculosus,607903
48,"Mullets, grey mullets",Mugilidae,400359
48,Sawtooth barracuda,Sphyraena putnamae,607938
48,"Marine crabs, shrimps, lobsters nei",Miscellaneous marine crustaceans,100047
48,Flatheads,Platycephalidae,400273
48,Indian mackerels,Rastrelliger,505469
48,"Basses, groupers, hinds",Serranidae,400289
48,Twobar seabream,Acanthopagrus bifasciatus,604543
48,Barracudas,Sphyraenidae,400360
48,Narrowbarred Spanish mackerel,Scomberomorus commerson,600121
48,"Halfbeaks, garfishes",Hemiramphidae,400475
48,Brownspotted grouper,Epinephelus chlorostigma,605524
48,"Seabasses, hinds",Epinephelus,500366
48,Shrimp scad,Alepes djedaba,601889
48,Sepia cuttlefishes,Sepia,590011
48,Sobaity seabream,Sparidentex hasta,604499
48,Queenfishes,Scomberoides,500468
48,"Octopuses, argonauts",Octopoda,390007
48,Yellowfin seabream,Acanthopagrus latus,606356
48,Haffara seabream,Rhabdosargus haffara,608166
48,Chub mackerels,Scomber,500142
48,Painted sweetlips,Diagramma pictum,604465
48,Milkfish,Chanos chanos,600080
48,Giant catfish,Netuma thalassina,610220
48,Cods,Gadiformes,300044
48,Skates and rays,Rajiformes,300014
48,Sardinellas,Sardinella,501940
48,Goatfishes,Mullidae,400332
48,Spangled emperor,Lethrinus nebulosus,601846
48,Cuttlefishes,Sepiidae,490011
48,"Jacks, pompanos",Carangidae,400314
48,Indian driftfish,Ariomma indicum,601300
48,Threadfin breams,Nemipterus,501552
48,Rabbitfishes,Siganidae,400413
48,"Emperors, scavengers",Lethrinidae,400328
48,"Drums, croakers",Sciaenidae,400331
48,Butterfishes,Stromateidae,400425
48,"Conger, garden eels",Congridae,400062
48,Smalltooth emperor,Lethrinus microdon,601845
48,Talang queenfish,Scomberoides commersonnianus,601950
48,Trout sweetlips,Plectorhinchus pictus,608315
48,Sulphur goatfish,Upeneus sulphureus,604445
48,Amberjacks,Seriola,500928
48,Largehead hairtail,Trichiurus lepturus,601288
48,Upeneid goatfishes,Upeneus,501132
48,"Grunts, sweetlips, bonnetmouths",Haemulidae,400327
48,"Herrings, sardines, menhadens",Clupeidae,400043
48,John dory,Zeus faber,601370
48,Golden trevally,Gnathanodon speciosus,604464
48,Common squids,Loligo,590010
48,Cutlassfishes,Trichiuridae,400415
48,Cobia,Rachycentron canadum,603542
48,"Crabs, lobsters, shrimps",Decapoda,390013
48,Blochs gizzard shad,Nematalosa nasus,601616
520,"Jacks, pompanos",Carangidae,400314
520,Blue shark,Prionace glauca,600898
520,Black marlin,Istiompax indica,600217
520,Wahoo,Acanthocybium solandri,600089
520,Silky shark,Carcharhinus falciformis,600868
520,Thresher sharks,Alopias,500639
520,Spiny lobsters,Panulirus,590083
